classifier,ulevel,dataset,distance,cmp,acc,train_duration,test_duration
RF,1.0,TwoLeadECG,ed,simple_cmp,0.6286215978928885,634.55,1120.93
RF,1.0,ECGFiveDays,ed,simple_cmp,0.735191637630662,663.97,1911.54
RF,1.0,ItalyPowerDemand,ed,simple_cmp,0.8785228377065112,629.27,398.27
RF,1.0,SonyAIBORobotSurface2,ed,simple_cmp,0.7366211962224554,622.68,542.97
RF,1.0,SonyAIBORobotSurface1,ed,simple_cmp,0.7520798668885191,615.07,300.54
RF,1.0,Plane,ed,simple_cmp,0.923809523809524,626.38,24.57
RF,1.0,Trace,ed,simple_cmp,0.74,634.47,33.56
RF,1.0,SmoothSubspace,ed,simple_cmp,0.6333333333333333,618.86,19.19
RF,1.0,BME,ed,simple_cmp,0.66,644.49,218.55
RF,1.0,CBF,ed,simple_cmp,0.8866666666666667,649.26,1091.19
RF,1.0,UMD,ed,simple_cmp,0.8819444444444444,646.41,181.32
RF,1.0,SyntheticControl,ed,simple_cmp,0.6433333333333333,620.07,19.1
RF,1.0,ShapeletSim,ed,simple_cmp,0.55,658.36,486.34
RF,1.0,Chinatown,ed,simple_cmp,0.8746355685131195,604.6,60.92
RF,1.0,ECG200,dust_uniform,simple_cmp,0.73,626.7,25.54
RF,1.0,TwoLeadECG,dust_uniform,simple_cmp,0.6242317822651449,632.97,1041.25
RF,1.0,ECGFiveDays,dust_uniform,simple_cmp,0.6341463414634146,658.58,1845.6
RF,1.0,ItalyPowerDemand,dust_uniform,simple_cmp,0.7871720116618076,631.84,436.87
RF,1.0,SonyAIBORobotSurface2,dust_uniform,simple_cmp,0.6946484784889821,629.97,814.38
RF,1.0,SonyAIBORobotSurface1,dust_uniform,simple_cmp,0.5773710482529119,621.96,510.75
RF,1.0,Plane,dust_uniform,simple_cmp,0.6761904761904762,624.17,32.19
RF,1.0,Trace,dust_uniform,simple_cmp,0.54,632.74,41.79
RF,1.0,SmoothSubspace,dust_uniform,simple_cmp,0.62,625.13,26.17
RF,1.0,BME,dust_uniform,simple_cmp,0.54,641.85,196.55
RF,1.0,CBF,dust_uniform,simple_cmp,0.8588888888888889,648.62,1062.85
RF,1.0,UMD,dust_uniform,simple_cmp,0.6597222222222222,631.78,121.99
RF,1.0,SyntheticControl,dust_uniform,simple_cmp,0.56,628.32,28.98
RF,1.0,ShapeletSim,dust_uniform,simple_cmp,0.5222222222222223,662.44,534.05
RF,1.0,Chinatown,dust_uniform,simple_cmp,0.7871720116618076,606.3,89.48
RF,1.0,ECG200,dust_normal,simple_cmp,0.71,628.52,30.91
RF,1.0,TwoLeadECG,dust_normal,simple_cmp,0.6101843722563652,635.69,1235.78
RF,1.0,ECGFiveDays,dust_normal,simple_cmp,0.6027874564459931,662.2,1824.03
RF,1.0,ItalyPowerDemand,dust_normal,simple_cmp,0.7968901846452867,638.67,636.79
RF,1.0,SonyAIBORobotSurface2,dust_normal,simple_cmp,0.5823714585519413,630.56,797.04
RF,1.0,SonyAIBORobotSurface1,dust_normal,simple_cmp,0.4725457570715474,624.48,1002.59
RF,1.0,Plane,dust_normal,simple_cmp,0.6285714285714286,626.65,26.88
RF,1.0,Trace,dust_normal,simple_cmp,0.52,628.94,36.83
RF,1.0,SmoothSubspace,dust_normal,simple_cmp,0.5733333333333334,624.79,26.22
RF,1.0,BME,dust_normal,simple_cmp,0.4733333333333333,642.29,203.17
RF,1.0,CBF,dust_normal,simple_cmp,0.8255555555555556,647.98,1038.9
RF,1.0,UMD,dust_normal,simple_cmp,0.5972222222222222,646.46,161.24
RF,1.0,SyntheticControl,dust_normal,simple_cmp,0.46,617.09,16.65
RF,1.0,ShapeletSim,dust_normal,simple_cmp,0.5,659.27,508.33
RF,1.0,Chinatown,dust_normal,simple_cmp,0.8134110787172012,606.52,96.19
RF,1.0,ECG200,ued,simple_cmp,0.8,621.82,24.61
RF,1.0,TwoLeadECG,ued,simple_cmp,0.5961369622475856,637.09,1887.99
RF,1.0,ECGFiveDays,ued,simple_cmp,0.6306620209059234,693.53,2175.37
RF,1.0,ItalyPowerDemand,ued,simple_cmp,0.880466472303207,629.66,414.55
RF,1.0,SonyAIBORobotSurface2,ued,simple_cmp,0.7471143756558237,637.24,1531.88
RF,1.0,SonyAIBORobotSurface1,ued,simple_cmp,0.7470881863560732,616.29,350.61
RF,1.0,Plane,ued,simple_cmp,0.8476190476190476,626.7,34.1
RF,1.0,Trace,ued,simple_cmp,0.64,632.02,35.94
RF,1.0,SmoothSubspace,ued,simple_cmp,0.6,631.83,30.78
RF,1.0,BME,ued,simple_cmp,0.66,657.51,324.83
RF,1.0,CBF,ued,simple_cmp,0.8522222222222222,689.16,1874.71
RF,1.0,UMD,ued,simple_cmp,0.8611111111111112,650.37,217.9
RF,1.0,SyntheticControl,ued,simple_cmp,0.5533333333333333,632.22,29.89
RF,1.0,ShapeletSim,ued,simple_cmp,0.5277777777777778,657.34,625.36
RF,1.0,Chinatown,ued,simple_cmp,0.8338192419825073,611.02,170.38
RF,1.0,ECG200,fots,simple_cmp,0.71,7626.3,497.35
RF,1.0,TwoLeadECG,fots,simple_cmp,0.6698858647936786,7360.93,5450.92
RF,1.0,ECGFiveDays,fots,simple_cmp,0.7235772357723578,7421.52,12806.03
RF,1.0,ItalyPowerDemand,fots,simple_cmp,0.7026239067055393,7242.4,593.36
RF,1.0,SonyAIBORobotSurface2,fots,simple_cmp,0.6421825813221406,7312.24,5521.98
RF,1.0,SonyAIBORobotSurface1,fots,simple_cmp,0.5091514143094842,7243.8,952.75
RF,1.0,Plane,fots,simple_cmp,0.8571428571428571,7725.9,602.37
RF,1.0,Trace,fots,simple_cmp,0.51,7496.48,707.34
RF,1.0,SmoothSubspace,fots,simple_cmp,0.44,7368.86,159.28
RF,1.0,BME,fots,simple_cmp,0.4266666666666667,7965.09,3283.72
RF,1.0,CBF,fots,simple_cmp,0.7866666666666666,7634.64,12769.19
RF,1.0,UMD,fots,simple_cmp,0.4305555555555556,7457.21,1048.16
RF,1.0,SyntheticControl,fots,simple_cmp,0.5066666666666667,7537.48,322.1
RF,1.0,ShapeletSim,fots,simple_cmp,0.6055555555555555,7243.86,4266.14
RF,1.0,Chinatown,fots,simple_cmp,0.7084548104956269,7219.75,309.55
RF,1.0,ECG200,ued,interval_cmp,0.8,626.21,27.68
RF,1.0,TwoLeadECG,ued,interval_cmp,0.5785776997366111,636.33,1048.82
RF,1.0,ECGFiveDays,ued,interval_cmp,0.6898954703832753,672.04,1808.17
RF,1.0,ItalyPowerDemand,ued,interval_cmp,0.880466472303207,632.69,390.29
RF,1.0,SonyAIBORobotSurface2,ued,interval_cmp,0.727177334732424,626.94,572.57
RF,1.0,SonyAIBORobotSurface1,ued,interval_cmp,0.7487520798668885,618.26,330.56
RF,1.0,Plane,ued,interval_cmp,0.8952380952380953,623.99,26.81
RF,1.0,Trace,ued,interval_cmp,0.68,633.44,31.57
RF,1.0,SmoothSubspace,ued,interval_cmp,0.6333333333333333,619.7,19.49
RF,1.0,BME,ued,interval_cmp,0.6933333333333334,649.2,211.93
RF,1.0,CBF,ued,interval_cmp,0.8655555555555555,656.42,1072.89
RF,1.0,UMD,ued,interval_cmp,0.875,637.37,150.98
RF,1.0,SyntheticControl,ued,interval_cmp,0.68,624.25,24.35
RF,1.0,ShapeletSim,ued,interval_cmp,0.5111111111111111,665.54,439.0
RF,1.0,Chinatown,ued,interval_cmp,0.8454810495626822,604.44,55.28
RF,1.0,ECG200,s_ed,simple_cmp,0.81,619.87,22.91
RF,1.0,TwoLeadECG,s_ed,simple_cmp,0.6093064091308165,647.46,1010.71
RF,1.0,ECGFiveDays,s_ed,simple_cmp,0.6747967479674797,676.54,1757.21
RF,1.0,ItalyPowerDemand,s_ed,simple_cmp,0.8794946550048591,632.39,387.27
RF,1.0,SonyAIBORobotSurface2,s_ed,simple_cmp,0.7334732423924449,624.93,529.81
RF,1.0,SonyAIBORobotSurface1,s_ed,simple_cmp,0.7554076539101497,615.11,292.04
RF,1.0,Plane,s_ed,simple_cmp,0.8380952380952381,617.67,29.52
RF,1.0,Trace,s_ed,simple_cmp,0.73,638.3,40.79
RF,1.0,SmoothSubspace,s_ed,simple_cmp,0.6533333333333333,622.56,25.37
RF,1.0,BME,s_ed,simple_cmp,0.7,646.54,210.4
RF,1.0,CBF,s_ed,simple_cmp,0.8777777777777778,653.89,996.82
RF,1.0,UMD,s_ed,simple_cmp,0.8194444444444444,650.22,160.84
RF,1.0,SyntheticControl,s_ed,simple_cmp,0.6633333333333333,617.15,28.75
RF,1.0,ShapeletSim,s_ed,simple_cmp,0.5222222222222223,660.96,484.23
RF,1.0,Chinatown,s_ed,simple_cmp,0.880466472303207,605.23,55.68
RF,1.2,ECG200,hbd,simple_cmp,0.75,633.88,27.91
RF,1.2,TwoLeadECG,hbd,simple_cmp,0.655838454784899,643.92,1485.08
RF,1.2,ECGFiveDays,hbd,simple_cmp,0.6190476190476191,710.6,3064.58
RF,1.2,ItalyPowerDemand,hbd,simple_cmp,0.7793974732750243,633.03,489.83
RF,1.2,SonyAIBORobotSurface2,hbd,simple_cmp,0.5970619097586569,639.93,950.97
RF,1.2,SonyAIBORobotSurface1,hbd,simple_cmp,0.5790349417637272,628.11,650.6
RF,1.2,Plane,hbd,simple_cmp,0.7333333333333333,617.84,17.26
RF,1.2,Trace,hbd,simple_cmp,0.5,626.23,24.87
RF,1.2,SmoothSubspace,hbd,simple_cmp,0.5,625.3,24.46
RF,1.2,BME,hbd,simple_cmp,0.6133333333333333,644.69,231.8
RF,1.2,CBF,hbd,simple_cmp,0.7588888888888888,657.45,1219.42
RF,1.2,UMD,hbd,simple_cmp,0.5763888888888888,628.36,94.92
RF,1.2,SyntheticControl,hbd,simple_cmp,0.5066666666666667,622.29,20.01
RF,1.2,ShapeletSim,hbd,simple_cmp,0.5222222222222223,682.03,695.24
RF,1.2,Chinatown,hbd,simple_cmp,0.7871720116618076,606.11,69.37
RF,1.2,ECG200,jsd,simple_cmp,0.64,635.06,39.09
RF,1.2,TwoLeadECG,jsd,simple_cmp,0.597892888498683,641.51,1403.39
RF,1.2,ECGFiveDays,jsd,simple_cmp,0.5725900116144018,679.84,2071.52
RF,1.2,ItalyPowerDemand,jsd,simple_cmp,0.7551020408163265,640.32,497.53
RF,1.2,SonyAIBORobotSurface2,jsd,simple_cmp,0.5918153200419727,648.13,1275.71
RF,1.2,SonyAIBORobotSurface1,jsd,simple_cmp,0.4658901830282861,626.04,539.01
RF,1.2,Plane,jsd,simple_cmp,0.1523809523809524,622.16,20.89
RF,1.2,Trace,jsd,simple_cmp,0.51,631.18,39.55
RF,1.2,SmoothSubspace,jsd,simple_cmp,0.5466666666666666,627.03,26.29
RF,1.2,BME,jsd,simple_cmp,0.3533333333333333,649.5,270.44
RF,1.2,CBF,jsd,simple_cmp,0.7733333333333333,669.16,1445.54
RF,1.2,UMD,jsd,simple_cmp,0.4027777777777778,660.58,238.57
RF,1.2,SyntheticControl,jsd,simple_cmp,0.2633333333333333,624.24,17.68
RF,1.2,ShapeletSim,jsd,simple_cmp,0.5,645.43,356.91
RF,1.2,Chinatown,jsd,simple_cmp,0.8163265306122449,608.54,116.79
RF,1.2,ECG200,ed,simple_cmp,0.79,629.94,30.41
RF,1.2,TwoLeadECG,ed,simple_cmp,0.5583845478489904,651.28,1717.3
RF,1.2,ECGFiveDays,ed,simple_cmp,0.6434378629500581,682.64,2398.86
RF,1.2,ItalyPowerDemand,ed,simple_cmp,0.8386783284742468,633.86,478.33
RF,1.2,SonyAIBORobotSurface2,ed,simple_cmp,0.7219307450157397,634.73,708.67
RF,1.2,SonyAIBORobotSurface1,ed,simple_cmp,0.7354409317803661,626.46,489.72
RF,1.2,Plane,ed,simple_cmp,0.7428571428571429,617.05,19.55
RF,1.2,Trace,ed,simple_cmp,0.67,636.58,34.51
RF,1.2,SmoothSubspace,ed,simple_cmp,0.6266666666666667,616.33,17.76
RF,1.2,BME,ed,simple_cmp,0.6333333333333333,642.68,210.9
RF,1.2,CBF,ed,simple_cmp,0.8566666666666667,654.7,1101.15
RF,1.2,UMD,ed,simple_cmp,0.7638888888888888,663.56,215.45
RF,1.2,SyntheticControl,ed,simple_cmp,0.5633333333333334,617.16,13.55
RF,1.2,ShapeletSim,ed,simple_cmp,0.45,675.2,601.87
RF,1.2,Chinatown,ed,simple_cmp,0.7521865889212828,607.61,87.79
RF,1.2,ECG200,dust_uniform,simple_cmp,0.67,632.18,29.97
RF,1.2,TwoLeadECG,dust_uniform,simple_cmp,0.6374012291483757,642.17,1402.38
RF,1.2,ECGFiveDays,dust_uniform,simple_cmp,0.627177700348432,671.41,2961.94
RF,1.2,ItalyPowerDemand,dust_uniform,simple_cmp,0.7968901846452867,639.28,536.9
RF,1.2,SonyAIBORobotSurface2,dust_uniform,simple_cmp,0.6138509968520461,649.93,1217.55
RF,1.2,SonyAIBORobotSurface1,dust_uniform,simple_cmp,0.497504159733777,633.08,678.41
RF,1.2,Plane,dust_uniform,simple_cmp,0.5428571428571428,620.83,15.15
RF,1.2,Trace,dust_uniform,simple_cmp,0.55,626.04,41.96
RF,1.2,SmoothSubspace,dust_uniform,simple_cmp,0.5533333333333333,618.29,18.15
RF,1.2,BME,dust_uniform,simple_cmp,0.56,636.8,171.66
RF,1.2,CBF,dust_uniform,simple_cmp,0.85,663.28,1191.66
RF,1.2,UMD,dust_uniform,simple_cmp,0.5902777777777778,641.93,155.23
RF,1.2,SyntheticControl,dust_uniform,simple_cmp,0.4733333333333333,629.44,26.12
RF,1.2,ShapeletSim,dust_uniform,simple_cmp,0.4777777777777778,669.11,590.32
RF,1.2,Chinatown,dust_uniform,simple_cmp,0.7988338192419825,610.94,130.84
RF,1.2,ECG200,dust_normal,simple_cmp,0.66,633.6,32.63
RF,1.2,TwoLeadECG,dust_normal,simple_cmp,0.6470588235294118,638.49,1597.8
RF,1.2,ECGFiveDays,dust_normal,simple_cmp,0.6504065040650406,691.87,3339.97
RF,1.2,ItalyPowerDemand,dust_normal,simple_cmp,0.7677356656948494,634.0,423.26
RF,1.2,SonyAIBORobotSurface2,dust_normal,simple_cmp,0.5949632738719832,640.24,1029.39
RF,1.2,SonyAIBORobotSurface1,dust_normal,simple_cmp,0.4625623960066555,642.15,1115.2
RF,1.2,Plane,dust_normal,simple_cmp,0.4952380952380952,619.67,20.97
RF,1.2,Trace,dust_normal,simple_cmp,0.5,632.72,34.23
RF,1.2,SmoothSubspace,dust_normal,simple_cmp,0.5333333333333333,620.13,21.67
RF,1.2,BME,dust_normal,simple_cmp,0.4733333333333333,644.05,192.52
RF,1.2,CBF,dust_normal,simple_cmp,0.8122222222222222,666.02,1350.39
RF,1.2,UMD,dust_normal,simple_cmp,0.5625,668.75,209.93
RF,1.2,SyntheticControl,dust_normal,simple_cmp,0.39,623.08,28.34
RF,1.2,ShapeletSim,dust_normal,simple_cmp,0.4722222222222222,664.36,552.67
RF,1.2,Chinatown,dust_normal,simple_cmp,0.7959183673469388,610.59,136.71
RF,1.2,ECG200,ued,simple_cmp,0.8,623.91,22.93
RF,1.2,TwoLeadECG,ued,simple_cmp,0.568920105355575,660.28,2778.08
RF,1.2,ECGFiveDays,ued,simple_cmp,0.6144018583042973,689.03,1967.14
RF,1.2,ItalyPowerDemand,ued,simple_cmp,0.8454810495626822,635.57,631.25
RF,1.2,SonyAIBORobotSurface2,ued,simple_cmp,0.6998950682056663,665.89,1835.59
RF,1.2,SonyAIBORobotSurface1,ued,simple_cmp,0.7204658901830283,624.74,709.37
RF,1.2,Plane,ued,simple_cmp,0.7238095238095238,658.96,62.44
RF,1.2,Trace,ued,simple_cmp,0.73,676.11,78.74
RF,1.2,SmoothSubspace,ued,simple_cmp,0.5866666666666667,618.88,20.65
RF,1.2,BME,ued,simple_cmp,0.6066666666666667,649.09,247.18
RF,1.2,CBF,ued,simple_cmp,0.7466666666666667,696.92,1992.53
RF,1.2,UMD,ued,simple_cmp,0.8541666666666666,647.14,204.33
RF,1.2,SyntheticControl,ued,simple_cmp,0.47,630.98,26.78
RF,1.2,ShapeletSim,ued,simple_cmp,0.5055555555555555,680.11,673.96
RF,1.2,Chinatown,ued,simple_cmp,0.793002915451895,614.07,182.48
RF,1.2,ECG200,fots,simple_cmp,0.73,7620.72,453.32
RF,1.2,TwoLeadECG,fots,simple_cmp,0.6251097453906936,7341.48,5339.15
RF,1.2,ECGFiveDays,fots,simple_cmp,0.6736353077816493,7462.59,12959.81
RF,1.2,ItalyPowerDemand,fots,simple_cmp,0.7269193391642371,7240.19,578.14
RF,1.2,SonyAIBORobotSurface2,fots,simple_cmp,0.5813221406086044,7312.47,4565.11
RF,1.2,SonyAIBORobotSurface1,fots,simple_cmp,0.4908485856905158,7284.93,1239.14
RF,1.2,Plane,fots,simple_cmp,0.7333333333333333,7563.72,505.89
RF,1.2,Trace,fots,simple_cmp,0.48,7857.72,880.04
RF,1.2,SmoothSubspace,fots,simple_cmp,0.4,7341.55,147.23
RF,1.2,BME,fots,simple_cmp,0.5,7839.4,2727.68
RF,1.2,CBF,fots,simple_cmp,0.6288888888888889,7670.83,12731.59
RF,1.2,UMD,fots,simple_cmp,0.4305555555555556,7514.64,1259.88
RF,1.2,SyntheticControl,fots,simple_cmp,0.47,7494.81,250.86
RF,1.2,ShapeletSim,fots,simple_cmp,0.5722222222222222,7346.77,3926.53
RF,1.2,Chinatown,fots,simple_cmp,0.577259475218659,7216.57,219.97
RF,1.2,ECG200,ued,interval_cmp,0.8,621.66,24.39
RF,1.2,TwoLeadECG,ued,interval_cmp,0.5750658472344161,641.63,1305.57
RF,1.2,ECGFiveDays,ued,interval_cmp,0.6492450638792102,677.92,2067.03
RF,1.2,ItalyPowerDemand,ued,interval_cmp,0.847424684159378,634.53,444.28
RF,1.2,SonyAIBORobotSurface2,ued,interval_cmp,0.6841552990556139,624.66,554.22
RF,1.2,SonyAIBORobotSurface1,ued,interval_cmp,0.7088186356073212,618.48,363.18
RF,1.2,Plane,ued,interval_cmp,0.8095238095238095,622.65,26.37
RF,1.2,Trace,ued,interval_cmp,0.68,631.54,31.1
RF,1.2,SmoothSubspace,ued,interval_cmp,0.6333333333333333,616.67,17.42
RF,1.2,BME,ued,interval_cmp,0.6066666666666667,636.59,176.73
RF,1.2,CBF,ued,interval_cmp,0.8244444444444444,649.37,986.29
RF,1.2,UMD,ued,interval_cmp,0.8194444444444444,643.09,165.66
RF,1.2,SyntheticControl,ued,interval_cmp,0.5866666666666667,620.98,19.9
RF,1.2,ShapeletSim,ued,interval_cmp,0.4722222222222222,670.5,543.69
RF,1.2,Chinatown,ued,interval_cmp,0.8250728862973761,604.68,54.71
RF,1.2,ECG200,s_ed,simple_cmp,0.78,628.29,19.5
RF,1.2,TwoLeadECG,s_ed,simple_cmp,0.5662862159789289,644.38,1223.62
RF,1.2,ECGFiveDays,s_ed,simple_cmp,0.645760743321719,664.39,1455.98
RF,1.2,ItalyPowerDemand,s_ed,simple_cmp,0.8367346938775511,633.34,321.74
RF,1.2,SonyAIBORobotSurface2,s_ed,simple_cmp,0.7103882476390346,631.54,503.13
RF,1.2,SonyAIBORobotSurface1,s_ed,simple_cmp,0.7221297836938436,619.78,355.28
RF,1.2,Plane,s_ed,simple_cmp,0.7904761904761904,622.55,16.49
RF,1.2,Trace,s_ed,simple_cmp,0.69,633.01,22.3
RF,1.2,SmoothSubspace,s_ed,simple_cmp,0.5866666666666667,617.67,15.21
RF,1.2,BME,s_ed,simple_cmp,0.62,635.3,130.39
RF,1.2,CBF,s_ed,simple_cmp,0.8566666666666667,647.04,775.92
RF,1.2,UMD,s_ed,simple_cmp,0.7638888888888888,645.24,145.03
RF,1.2,SyntheticControl,s_ed,simple_cmp,0.5766666666666667,617.29,14.85
RF,1.2,ShapeletSim,s_ed,simple_cmp,0.4611111111111111,672.52,421.13
RF,1.2,Chinatown,s_ed,simple_cmp,0.7784256559766763,605.2,55.17
RF,1.4,ECG200,hbd,simple_cmp,0.73,626.03,29.03
RF,1.4,TwoLeadECG,hbd,simple_cmp,0.6400351185250219,635.14,1151.73
RF,1.4,ECGFiveDays,hbd,simple_cmp,0.6306620209059234,682.84,2571.43
RF,1.4,ItalyPowerDemand,hbd,simple_cmp,0.7269193391642371,641.45,520.76
RF,1.4,SonyAIBORobotSurface2,hbd,simple_cmp,0.5676810073452256,626.5,723.17
RF,1.4,SonyAIBORobotSurface1,hbd,simple_cmp,0.5124792013311148,627.51,703.87
RF,1.4,Plane,hbd,simple_cmp,0.7904761904761904,615.83,18.65
RF,1.4,Trace,hbd,simple_cmp,0.42,617.49,30.29
RF,1.4,SmoothSubspace,hbd,simple_cmp,0.5,627.95,27.11
RF,1.4,BME,hbd,simple_cmp,0.5333333333333333,635.51,174.68
RF,1.4,CBF,hbd,simple_cmp,0.7711111111111111,653.52,1190.1
RF,1.4,UMD,hbd,simple_cmp,0.5694444444444444,636.0,132.21
RF,1.4,SyntheticControl,hbd,simple_cmp,0.49,615.07,20.34
RF,1.4,ShapeletSim,hbd,simple_cmp,0.4333333333333333,647.47,394.86
RF,1.4,Chinatown,hbd,simple_cmp,0.7434402332361516,607.59,78.06
RF,1.4,ECG200,jsd,simple_cmp,0.63,626.22,27.78
RF,1.4,TwoLeadECG,jsd,simple_cmp,0.5935030728709394,640.11,1306.22
RF,1.4,ECGFiveDays,jsd,simple_cmp,0.5714285714285714,675.66,2535.85
RF,1.4,ItalyPowerDemand,jsd,simple_cmp,0.7453838678328474,638.14,532.26
RF,1.4,SonyAIBORobotSurface2,jsd,simple_cmp,0.521511017838405,640.16,982.43
RF,1.4,SonyAIBORobotSurface1,jsd,simple_cmp,0.4575707154742096,621.73,458.5
RF,1.4,Plane,jsd,simple_cmp,0.1714285714285714,619.95,23.01
RF,1.4,Trace,jsd,simple_cmp,0.54,638.05,33.99
RF,1.4,SmoothSubspace,jsd,simple_cmp,0.4933333333333333,625.16,26.89
RF,1.4,BME,jsd,simple_cmp,0.3933333333333333,644.92,210.55
RF,1.4,CBF,jsd,simple_cmp,0.73,655.19,1276.6
RF,1.4,UMD,jsd,simple_cmp,0.4097222222222222,665.22,254.37
RF,1.4,SyntheticControl,jsd,simple_cmp,0.2066666666666666,619.24,22.22
RF,1.4,ShapeletSim,jsd,simple_cmp,0.5277777777777778,668.69,502.01
RF,1.4,Chinatown,jsd,simple_cmp,0.7259475218658892,607.08,100.01
RF,1.4,ECG200,ed,simple_cmp,0.78,622.85,24.68
RF,1.4,TwoLeadECG,ed,simple_cmp,0.559262510974539,646.01,1738.84
RF,1.4,ECGFiveDays,ed,simple_cmp,0.6364692218350755,667.92,2206.87
RF,1.4,ItalyPowerDemand,ed,simple_cmp,0.8056365403304179,629.14,391.79
RF,1.4,SonyAIBORobotSurface2,ed,simple_cmp,0.7166841552990556,624.83,610.36
RF,1.4,SonyAIBORobotSurface1,ed,simple_cmp,0.6838602329450915,619.63,448.78
RF,1.4,Plane,ed,simple_cmp,0.8,623.47,23.69
RF,1.4,Trace,ed,simple_cmp,0.43,623.1,31.0
RF,1.4,SmoothSubspace,ed,simple_cmp,0.56,619.08,20.04
RF,1.4,BME,ed,simple_cmp,0.5666666666666667,644.62,215.45
RF,1.4,CBF,ed,simple_cmp,0.81,646.38,968.57
RF,1.4,UMD,ed,simple_cmp,0.7847222222222222,646.54,172.74
RF,1.4,SyntheticControl,ed,simple_cmp,0.5533333333333333,615.25,14.17
RF,1.4,ShapeletSim,ed,simple_cmp,0.5111111111111111,666.35,497.95
RF,1.4,Chinatown,ed,simple_cmp,0.8221574344023324,604.49,61.46
RF,1.4,ECG200,dust_uniform,simple_cmp,0.7,628.56,33.89
RF,1.4,TwoLeadECG,dust_uniform,simple_cmp,0.611062335381914,632.79,1165.1
RF,1.4,ECGFiveDays,dust_uniform,simple_cmp,0.6051103368176539,667.28,2753.1
RF,1.4,ItalyPowerDemand,dust_uniform,simple_cmp,0.7784256559766763,638.27,577.68
RF,1.4,SonyAIBORobotSurface2,dust_uniform,simple_cmp,0.6306400839454355,640.66,836.51
RF,1.4,SonyAIBORobotSurface1,dust_uniform,simple_cmp,0.5307820299500832,621.77,505.34
RF,1.4,Plane,dust_uniform,simple_cmp,0.5904761904761905,627.62,25.34
RF,1.4,Trace,dust_uniform,simple_cmp,0.41,634.96,52.25
RF,1.4,SmoothSubspace,dust_uniform,simple_cmp,0.48,618.43,19.41
RF,1.4,BME,dust_uniform,simple_cmp,0.5066666666666667,654.59,279.72
RF,1.4,CBF,dust_uniform,simple_cmp,0.78,662.11,894.77
RF,1.4,UMD,dust_uniform,simple_cmp,0.4444444444444444,648.13,185.91
RF,1.4,SyntheticControl,dust_uniform,simple_cmp,0.49,624.42,26.64
RF,1.4,ShapeletSim,dust_uniform,simple_cmp,0.4722222222222222,662.03,502.91
RF,1.4,Chinatown,dust_uniform,simple_cmp,0.7784256559766763,607.44,104.16
RF,1.4,ECG200,dust_normal,simple_cmp,0.72,632.54,37.8
RF,1.4,TwoLeadECG,dust_normal,simple_cmp,0.6066725197541704,633.03,1181.02
RF,1.4,ECGFiveDays,dust_normal,simple_cmp,0.6004645760743321,663.24,1979.19
RF,1.4,ItalyPowerDemand,dust_normal,simple_cmp,0.7074829931972789,641.16,521.31
RF,1.4,SonyAIBORobotSurface2,dust_normal,simple_cmp,0.6096537250786989,632.81,816.34
RF,1.4,SonyAIBORobotSurface1,dust_normal,simple_cmp,0.4459234608985025,623.62,929.17
RF,1.4,Plane,dust_normal,simple_cmp,0.5904761904761905,632.5,29.12
RF,1.4,Trace,dust_normal,simple_cmp,0.42,647.26,43.9
RF,1.4,SmoothSubspace,dust_normal,simple_cmp,0.4666666666666667,620.82,20.17
RF,1.4,BME,dust_normal,simple_cmp,0.5066666666666667,646.27,228.23
RF,1.4,CBF,dust_normal,simple_cmp,0.7955555555555556,644.84,798.0
RF,1.4,UMD,dust_normal,simple_cmp,0.4583333333333333,669.49,246.18
RF,1.4,SyntheticControl,dust_normal,simple_cmp,0.4033333333333333,615.02,21.67
RF,1.4,ShapeletSim,dust_normal,simple_cmp,0.4388888888888889,654.21,436.83
RF,1.4,Chinatown,dust_normal,simple_cmp,0.7434402332361516,608.83,128.21
RF,1.4,ECG200,ued,simple_cmp,0.8,628.85,27.39
RF,1.4,TwoLeadECG,ued,simple_cmp,0.5460930640913082,646.61,3446.22
RF,1.4,ECGFiveDays,ued,simple_cmp,0.5993031358885017,674.34,2040.93
RF,1.4,ItalyPowerDemand,ued,simple_cmp,0.8007774538386784,633.58,567.28
RF,1.4,SonyAIBORobotSurface2,ued,simple_cmp,0.6673662119622246,650.27,1745.85
RF,1.4,SonyAIBORobotSurface1,ued,simple_cmp,0.6505823627287853,625.25,729.51
RF,1.4,Plane,ued,simple_cmp,0.6761904761904762,632.99,21.07
RF,1.4,Trace,ued,simple_cmp,0.51,629.0,39.71
RF,1.4,SmoothSubspace,ued,simple_cmp,0.5533333333333333,624.97,27.44
RF,1.4,BME,ued,simple_cmp,0.6066666666666667,643.75,317.07
RF,1.4,CBF,ued,simple_cmp,0.7033333333333334,685.75,1757.26
RF,1.4,UMD,ued,simple_cmp,0.7708333333333334,640.16,224.02
RF,1.4,SyntheticControl,ued,simple_cmp,0.4266666666666667,623.41,22.88
RF,1.4,ShapeletSim,ued,simple_cmp,0.4888888888888889,695.0,1030.4
RF,1.4,Chinatown,ued,simple_cmp,0.7405247813411079,611.67,152.08
RF,1.4,ECG200,fots,simple_cmp,0.74,7600.21,475.53
RF,1.4,TwoLeadECG,fots,simple_cmp,0.6242317822651449,7348.12,5148.0
RF,1.4,ECGFiveDays,fots,simple_cmp,0.5911730545876888,7440.08,13505.45
RF,1.4,ItalyPowerDemand,fots,simple_cmp,0.5626822157434402,7259.42,839.94
